time,velocity,altitude
230.901,485,117
230.934,485,117
230.967,484.722,117
231,484.722,117
231.033,484.444,117
231.066,484.444,117
231.099,484.444,117
231.132,484.444,117
231.165,484.166,117
231.198,484.166,117
231.231,483.888,117
231.264,483.888,117
231.297,483.888,117
231.33,483.611,117
231.363,483.611,117
231.396,483.611,117
231.429,483.333,117
231.462,483.333,117
231.495,483.333,117
231.528,483.055,117
231.561,483.055,117
231.594,483.055,117
231.627,482.777,117
231.66,482.777,117
231.693,482.777,117
231.726,482.5,117
231.759,482.5,117
231.792,482.5,117
231.825,482.222,117
231.858,482.222,117
231.891,482.222,117
231.924,481.944,117
231.957,481.944,117
231.99,481.944,117
232.023,481.666,117
232.056,481.666,117
232.089,481.666,117
232.122,481.388,117
232.155,481.388,117
232.188,481.388,117
232.221,481.111,117
232.254,481.111,117
232.287,481.111,117
234.234,476.111,118
234.267,475.833,118
234.3,475.833,118
234.333,475.833,118
234.366,475.833,118
234.399,475.555,118
234.432,475.555,118
234.465,475.555,118
234.498,475.277,118
234.531,475.277,118
234.564,475.277,118
234.597,475,118
234.63,475,118
234.663,475,118
234.696,475,118
234.729,474.722,118
234.762,474.722,118
234.795,474.722,118
234.828,474.722,118
234.96,474.166,118
234.993,474.166,118
235.026,474.166,118
235.059,474.166,118
235.125,473.888,118
235.158,473.888,118
235.191,473.888,118
235.224,473.611,118
235.257,473.611,118
235.29,473.611,118
235.323,473.611,118
235.356,473.333,118
235.389,473.333,118
235.422,473.333,118
235.455,473.333,118
235.488,473.055,118
235.521,473.055,118
235.554,473.055,118
235.587,473.055,118
235.62,472.777,118
235.653,472.777,118
235.686,472.777,118
235.719,472.777,118
235.752,472.5,118
235.785,472.5,118
235.818,472.5,118
235.851,472.222,118
235.884,472.222,118
235.917,472.222,118
235.95,472.222,118
236.016,471.944,118
236.049,471.944,118
236.082,471.944,118
236.115,471.666,118
236.148,471.666,118
236.181,471.666,118
236.214,471.666,118
236.247,471.388,118
236.28,471.388,118
236.313,471.388,118
236.346,471.388,118
236.379,471.111,118
236.412,471.111,118
236.445,471.111,118
236.478,471.111,118
236.511,470.833,118
236.544,470.833,118
236.577,470.833,118
236.61,470.833,118
236.643,470.555,118
236.676,470.555,118
236.709,470.555,118
236.742,470.555,118
236.775,470.555,118
236.808,470.277,118
236.841,470.277,118
236.874,470.277,118
236.907,470.277,118
236.94,470,118
236.973,470,118
237.006,470,118
237.039,470,118
237.072,470,118
237.105,469.722,118
237.138,469.722,118
237.171,469.722,118
237.204,469.722,118
237.237,469.444,118
237.27,469.444,118
237.303,469.444,118
237.336,469.444,118
237.369,469.444,118
237.402,469.444,118
237.435,469.166,118
237.468,469.166,118
237.501,469.166,118
237.534,469.166,118
237.6,468.888,118
237.633,468.888,118
237.666,468.888,118
237.699,468.611,118
237.732,468.611,118
237.765,468.611,118
237.798,468.611,118
237.831,468.611,118
237.864,468.333,118
237.897,468.333,118
237.93,468.333,118
237.963,468.333,118
237.996,468.333,118
238.029,468.055,118
238.062,468.055,118
238.095,468.055,118
238.128,468.055,118
238.161,468.055,118
238.194,467.777,118
238.227,467.777,118
238.26,467.777,118
238.293,467.777,118
238.326,467.777,118
238.359,467.5,118
238.392,467.5,118
238.425,467.5,118
238.458,467.5,118
238.491,467.5,118
238.524,467.222,118
238.557,467.222,118
238.59,467.222,118
238.623,467.222,118
238.656,466.944,118
238.689,466.944,118
238.722,466.944,118
238.755,466.944,118
238.788,466.944,118
238.821,466.944,118
238.854,466.666,118
238.887,466.666,118
238.92,466.666,118
238.953,466.666,118
238.986,466.666,118
239.019,466.666,118
239.052,466.388,118
239.085,466.388,118
239.118,466.388,118
239.151,466.388,118
239.184,466.388,118
239.217,466.388,118
239.25,466.111,118
239.283,466.111,118
239.316,466.111,118
239.349,466.111,118
239.382,466.111,118
239.415,465.833,118
239.448,465.833,118
239.481,465.833,118
239.514,465.833,118
239.547,465.833,118
239.58,465.555,118
239.613,465.555,118
239.646,465.555,118
239.679,465.555,118
239.712,465.555,118
239.745,465.277,118
239.778,465.277,118
239.811,465.277,118
239.844,465.277,118
239.877,465.277,118
239.91,465.277,118
239.943,465,118
239.976,465,118
240.009,465,118
240.042,465,118
240.075,465,118
240.108,465,118
240.141,465,118
240.174,464.722,118
240.207,464.722,118
240.24,464.722,118
240.273,464.722,118
240.306,464.722,118
240.339,464.722,118
240.372,464.722,118
240.405,464.444,118
240.438,464.444,118
240.471,464.444,118
240.504,464.444,118
240.537,464.444,118
240.57,464.444,118
240.603,464.444,118
240.636,464.166,118
240.669,464.166,118
240.702,464.166,118
240.735,464.166,118
240.768,464.166,118
240.801,464.166,118
240.834,463.888,118
240.867,463.888,118
240.9,463.888,118
240.933,463.888,118
240.966,463.888,118
240.999,463.888,118
241.032,463.888,118
241.065,463.611,118
241.098,463.611,118
241.131,463.611,118
241.164,463.611,118
241.197,463.611,118
241.23,463.611,118
241.263,463.611,118
241.296,463.611,118
241.329,463.333,118
241.362,463.333,118
241.395,463.333,118
241.428,463.333,118
241.461,463.333,118
241.494,463.333,118
241.527,463.333,118
241.56,463.333,118
241.593,463.055,118
241.626,463.055,118
241.659,463.055,118
241.692,463.055,118
241.725,463.055,118
241.758,463.055,118
241.791,463.055,118
241.824,463.055,118
241.857,463.055,118
241.89,462.777,118
241.923,462.777,118
241.956,462.777,118
241.989,462.777,118
242.022,462.777,118
242.055,462.777,118
242.088,462.777,118
242.121,462.777,118
242.154,462.777,118
242.187,462.777,118
242.22,462.777,118
242.253,462.5,118
242.286,462.5,118
242.319,462.5,118
242.352,462.5,118
242.385,462.5,118
242.418,462.5,118
242.451,462.5,118
242.484,462.5,118
242.517,462.5,118
242.55,462.5,118
242.583,462.222,118
242.616,462.222,118
242.649,462.222,118
242.682,462.222,118
242.715,462.222,118
242.748,462.222,118
242.781,462.222,118
242.814,462.222,118
242.847,462.222,118
242.88,462.222,118
242.913,462.222,118
242.946,461.944,118
242.979,461.944,118
243.012,461.944,118
243.045,461.944,118
243.078,461.944,118
243.111,461.944,118
243.144,461.944,118
243.177,461.944,118
243.21,461.944,118
243.243,461.944,118
243.276,461.666,118
243.309,461.666,118
243.342,461.666,118
243.375,461.666,118
243.408,461.666,118
243.441,461.666,118
243.474,461.666,118
243.507,461.666,118
243.54,461.666,118
243.573,461.666,118
243.606,461.666,118
243.639,461.388,118
243.672,461.388,118
243.705,461.388,118
243.738,461.388,118
243.771,461.388,118
243.804,461.388,118
243.837,461.388,118
243.87,461.388,118
243.903,461.388,118
243.936,461.388,118
243.969,461.388,118
244.002,461.388,118
244.035,461.388,118
244.068,461.388,118
244.101,461.388,118
244.134,461.388,118
244.167,461.388,118
244.2,461.111,118
244.233,461.111,118
244.266,461.111,118
244.299,461.111,118
244.332,461.111,118
244.365,461.111,118
244.398,461.111,118
244.431,461.111,118
244.464,461.111,118
244.497,461.111,118
244.53,461.111,118
244.563,461.111,118
244.596,461.111,118
244.629,461.111,118
244.662,461.111,118
244.695,461.111,118
244.761,460.833,118
244.794,460.833,118
244.827,460.833,118
244.86,460.833,118
244.893,460.833,118
244.926,460.833,118
244.959,460.833,118
244.992,460.833,118
245.025,460.833,118
245.058,460.833,118
245.091,460.833,118
245.124,460.833,118
245.157,460.833,118
245.19,460.833,118
245.223,460.833,118
245.256,460.833,118
245.289,460.833,118
245.322,460.833,118
245.355,460.833,118
245.388,460.555,118
245.421,460.555,118
245.454,460.555,118
245.487,460.555,118
245.52,460.555,118
245.553,460.555,118
245.586,460.555,118
245.619,460.555,118
245.652,460.555,118
245.685,460.555,118
245.718,460.555,118
245.751,460.555,118
245.784,460.555,118
245.817,460.555,118
245.85,460.555,118
245.883,460.555,118
245.916,460.555,118
245.949,460.555,118
245.982,460.555,118
246.015,460.555,118
246.048,460.555,118
246.081,460.555,118
246.114,460.555,118
246.147,460.555,118
246.18,460.555,118
246.213,460.555,118
246.246,460.555,118
246.279,460.555,118
246.312,460.555,118
246.345,460.555,118
246.378,460.555,118
246.411,460.555,118
246.444,460.555,118
246.477,460.555,118
246.51,460.555,118
246.543,460.555,118
246.576,460.555,118
246.609,460.555,118
246.642,460.555,118
246.675,460.555,118
246.708,460.555,118
246.741,460.555,118
246.774,460.555,118
246.807,460.555,118
246.84,460.555,118
246.873,460.555,118
246.906,460.555,118
246.939,460.555,118
246.972,460.555,118
247.005,460.555,118
247.038,460.555,118
247.071,460.555,118
247.104,460.555,118
247.137,460.555,118
247.17,460.555,118
247.203,460.555,118
247.236,460.555,118
247.269,460.555,118
247.302,460.555,118
247.335,460.555,118
247.368,460.555,118
247.401,460.555,118
247.434,460.555,118
247.467,460.555,118
247.5,460.555,118
247.533,460.555,118
247.566,460.555,118
247.599,460.555,118
247.632,460.555,118
247.665,460.555,118
247.698,460.555,118
247.731,460.555,118
247.764,460.555,118
247.797,460.555,118
247.83,460.555,118
247.863,460.555,118
247.896,460.555,118
247.929,460.555,118
247.962,460.555,118
247.995,460.555,118
248.028,460.555,118
248.061,460.555,118
248.094,460.555,118
248.127,460.555,118
248.16,460.555,118
248.193,460.555,118
248.226,460.555,118
248.259,460.555,118
248.292,460.555,118
248.325,460.555,118
248.358,460.555,118
248.391,460.833,118
248.424,460.833,118
248.457,460.833,118
248.49,460.833,118
248.523,460.833,118
248.556,460.833,118
248.589,460.833,118
248.622,460.833,118
248.655,460.833,118
248.688,460.833,118
248.721,460.833,118
248.754,460.833,118
248.787,460.833,118
248.82,460.833,118
248.853,460.833,118
248.886,460.833,118
248.919,460.833,118
248.952,460.833,118
248.985,460.833,118
249.018,460.833,118
249.051,460.833,118
249.084,460.833,118
249.117,460.833,118
249.15,461.111,118
249.183,461.111,118
249.216,461.111,118
249.249,461.111,118
249.282,461.111,118
249.315,461.111,118
249.348,461.111,118
249.381,461.111,118
249.414,461.111,118
249.447,461.111,118
249.48,461.111,118
249.513,461.111,118
249.546,461.111,118
249.579,461.111,118
249.612,461.111,118
249.645,461.111,118
249.678,461.111,118
249.711,461.111,118
249.744,461.388,118
249.777,461.388,118
249.81,461.388,118
249.843,461.388,118
249.876,461.388,118
249.909,461.388,118
249.942,461.388,118
249.975,461.388,118
250.008,461.388,118
250.041,461.388,118
250.074,461.388,118
250.107,461.388,118
250.14,461.388,118
250.173,461.666,118
250.206,461.666,118
250.239,461.666,118
250.272,461.666,118
250.305,461.666,118
250.338,461.666,118
250.371,461.666,118
250.404,461.666,118
250.437,461.666,118
250.47,461.666,118
250.503,461.666,118
250.536,461.944,118
250.569,461.944,118
250.602,461.944,118
250.635,461.944,118
250.668,461.944,118
250.701,461.944,118
250.734,461.944,118
250.767,461.944,118
250.8,461.944,118
250.833,461.944,118
250.866,461.944,118
250.899,461.944,118
250.932,462.222,118
250.965,462.222,118
250.998,462.222,118
251.031,462.222,118
251.064,462.222,118
251.097,462.222,118
251.13,462.222,118
251.163,462.222,118
251.196,462.222,118
251.229,462.5,118
251.262,462.5,118
251.295,462.5,118
251.328,462.5,118
251.361,462.5,118
251.394,462.5,118
251.427,462.5,118
251.46,462.5,118
251.493,462.5,118
251.526,462.5,118
251.559,462.777,118
251.592,462.777,118
251.625,462.777,118
251.658,462.777,118
251.691,462.777,118
251.724,462.777,118
251.757,462.777,118
251.79,462.777,118
251.823,463.055,118
251.856,463.055,118
251.889,463.055,118
251.922,463.055,118
251.955,463.055,118
251.988,463.055,118
252.021,463.055,118
252.054,463.055,118
252.087,463.055,118
252.12,463.055,118
252.153,463.333,118
252.186,463.333,118
252.219,463.333,118
252.252,463.333,118
252.285,463.333,118
252.318,463.333,118
252.351,463.333,118
252.384,463.333,118
252.417,463.611,118
252.45,463.611,118
252.483,463.611,118
252.516,463.611,118
252.549,463.611,118
252.582,463.611,118
252.615,463.611,118
252.648,463.888,118
252.681,463.888,118
252.714,463.888,118
252.747,463.888,118
252.78,463.888,118
252.813,463.888,118
252.846,463.888,118
252.879,464.166,118
252.912,464.166,118
252.945,464.166,118
252.978,464.166,118
253.011,464.166,118
253.044,464.166,118
253.077,464.166,118
253.11,464.444,118
253.143,464.444,118
253.176,464.444,118
253.209,464.444,118
253.242,464.444,118
253.275,464.444,118
253.308,464.722,118
253.341,464.722,118
253.374,464.722,118
253.407,464.722,118
253.44,464.722,118
253.473,464.722,118
253.506,464.722,118
253.539,465,118
253.572,465,118
253.605,465,118
253.638,465,118
253.671,465,118
253.704,465,118
253.737,465,118
253.77,465.277,118
253.803,465.277,118
253.836,465.277,118
253.869,465.277,118
253.902,465.277,118
253.935,465.277,118
253.968,465.555,118
254.001,465.555,118
254.034,465.555,118
254.067,465.555,118
254.166,465.833,118
254.199,465.833,118
254.232,465.833,118
254.265,465.833,118
254.298,465.833,118
254.331,466.111,118
254.364,466.111,118
254.397,466.111,118
254.43,466.111,118
254.463,466.111,118
254.496,466.111,118
254.529,466.388,118
254.562,466.388,118
254.595,466.388,118
254.628,466.388,118
254.661,466.388,118
254.694,466.388,118
254.76,466.666,118
254.793,466.666,118
254.826,466.666,118
254.859,466.666,118
254.892,466.944,118
254.925,466.944,118
254.958,466.944,118
254.991,466.944,118
255.024,466.944,118
255.057,467.222,118
255.09,467.222,118
255.123,467.222,118
255.156,467.222,118
255.189,467.222,118
255.222,467.5,118
255.255,467.5,118
255.288,467.5,118
255.321,467.5,118
255.354,467.5,118
255.387,467.777,118
255.42,467.777,118
255.453,467.777,118
255.486,467.777,118
255.519,467.777,118
255.552,468.055,118
255.585,468.055,118
255.618,468.055,118
255.651,468.055,118
255.684,468.055,118
255.717,468.055,118
255.75,468.333,118
255.783,468.333,118
255.816,468.333,118
255.849,468.333,118
255.882,468.333,118
255.915,468.611,118
255.948,468.611,118
255.981,468.611,118
256.014,468.611,118
256.047,468.611,118
256.08,468.888,118
256.113,468.888,118
256.146,468.888,118
256.179,468.888,118
256.212,469.166,118
256.245,469.166,118
256.278,469.166,118
256.311,469.166,118
256.344,469.444,118
256.377,469.444,118
256.41,469.444,118
256.443,469.444,118
256.476,469.444,118
256.509,469.722,118
256.641,470,118
256.674,470,118
256.707,470,118
256.74,470,118
256.773,470,118
256.806,470.277,118
256.839,470.277,118
256.872,470.277,118
256.905,470.277,118
256.938,470.555,118
256.971,470.555,118
257.004,470.555,118
257.037,470.555,118
257.07,470.555,118
257.103,470.833,118
257.136,470.833,118
257.169,470.833,118
257.202,470.833,118
257.235,471.111,118
257.268,471.111,118
257.301,471.111,118
257.334,471.111,118
257.367,471.388,118
257.4,471.388,118
257.433,471.388,118
257.466,471.388,118
257.499,471.666,118
257.532,471.666,118
257.565,471.666,118
257.598,471.666,118
257.631,471.944,118
257.664,471.944,118
257.697,471.944,118
257.73,471.944,118
257.763,472.222,118
257.796,472.222,118
257.829,472.222,118
257.862,472.222,118
257.895,472.5,118
257.928,472.5,118
257.961,472.5,118
257.994,472.5,118
258.027,472.777,118
258.06,472.777,118
258.093,472.777,118
258.126,472.777,118
258.159,473.055,118
258.192,473.055,118
258.225,473.055,118
258.258,473.055,118
258.291,473.333,118
258.324,473.333,118
258.357,473.333,118
258.39,473.333,118
258.423,473.611,118
258.456,473.611,118
258.489,473.611,118
258.522,473.888,118
258.555,473.888,118
258.588,473.888,118
258.621,473.888,118
258.654,474.166,118
258.687,474.166,118
258.72,474.166,118
258.753,474.166,118
258.786,474.444,118
258.819,474.444,118
258.852,474.444,118
258.885,474.444,118
258.918,474.722,118
258.951,474.722,118
258.984,474.722,118
259.017,475,118
259.05,475,118
259.083,475,118
259.116,475,118
259.149,475.277,118
259.182,475.277,118
259.215,475.277,118
259.248,475.555,118
259.281,475.555,118
259.314,475.555,118
259.347,475.833,118
259.38,475.833,118
259.413,475.833,118
259.446,475.833,118
259.479,475.833,118
259.512,476.111,118
259.545,476.111,118
259.578,476.111,118
259.611,476.388,118
259.644,476.388,118
259.677,476.388,118
259.71,476.388,118
259.743,476.666,118
259.776,476.666,118
259.809,476.666,118
259.842,476.666,118
259.875,476.944,118
259.908,476.944,118
259.941,476.944,118
259.974,477.222,118
260.007,477.222,118
260.04,477.222,118
260.073,477.5,118
260.106,477.5,118
260.139,477.5,118
260.172,477.5,118
260.205,477.777,118
260.238,477.777,118
260.271,477.777,118
260.304,478.055,118
260.337,478.055,118
260.37,478.055,118
260.403,478.333,118
260.436,478.333,118
260.469,478.333,118
260.502,478.333,118
260.535,478.611,118
260.568,478.611,118
260.601,478.611,118
260.634,478.888,118
260.667,478.888,118
260.7,478.888,118
260.733,479.166,118
260.766,479.166,118
260.832,479.444,118
260.865,479.444,118
260.898,479.722,118
260.931,479.722,118
260.964,479.722,118
260.997,479.722,118
261.03,480,118
261.063,480,118
261.096,480,118
261.129,480.277,118
261.162,480.277,118
261.195,480.277,118
261.228,480.555,117
261.261,480.555,117
261.294,480.555,117
261.327,480.833,117
261.36,480.833,117
261.393,480.833,117
261.426,480.833,117
261.459,481.111,117
261.492,481.111,117
261.525,481.111,117
261.558,481.111,117
261.591,481.388,117
261.624,481.388,117
261.657,481.388,117
261.69,481.666,117
261.723,481.666,117
261.756,481.666,117
261.789,481.944,117
261.822,481.944,117
261.855,481.944,117
261.921,482.222,117
261.954,482.5,117
261.987,482.5,117
262.02,482.5,117
262.053,482.777,117
262.086,482.777,117
262.119,482.777,117
262.152,483.055,117
262.185,483.055,117
262.218,483.055,117
262.251,483.333,117
262.284,483.333,117
262.317,483.333,117
262.35,483.333,117
262.383,483.611,117
262.416,483.611,117
262.449,483.888,117
262.482,483.888,117
262.515,483.888,117
262.548,484.166,117
262.581,484.166,117
262.614,484.444,117
262.647,484.444,117
262.68,484.444,117
262.713,484.722,117
262.746,484.722,117
262.779,484.722,117
262.812,485,117
262.845,485,117
262.878,485.277,117
262.911,485.277,117
262.944,485.277,117
262.977,485.555,117
263.01,485.555,117
263.043,485.833,117
263.076,485.833,117
263.109,485.833,117
263.142,486.111,117
263.175,486.111,117
263.208,486.111,117
263.241,486.388,117
263.274,486.388,117
263.307,486.388,117
263.34,486.666,117
263.373,486.666,117
263.406,486.666,117
263.439,486.944,117
263.472,486.944,117
263.505,486.944,117
263.538,487.222,117
263.571,487.222,117
263.604,487.222,117
263.637,487.5,117
263.67,487.5,117
263.703,487.777,117
263.736,487.777,117
263.769,487.777,117
263.802,488.055,117
263.835,488.055,117
263.868,488.333,117
263.901,488.333,117
263.934,488.333,117
263.967,488.611,117
264,488.611,117
264.033,488.888,117
264.066,488.888,117
264.099,488.888,117
264.165,489.166,117
264.198,489.166,117
264.231,489.444,117
264.264,489.444,117
264.297,489.444,117
264.363,489.722,117
264.396,490,117
264.429,490,117
264.462,490,117
264.495,490.277,117
264.528,490.277,117
264.561,490.555,117
264.594,490.555,117
264.627,490.555,117
264.66,490.833,117
264.693,490.833,117
264.726,491.111,117
264.759,491.111,117
264.792,491.111,117
264.825,491.111,117
264.858,491.388,117
264.891,491.388,117
264.924,491.666,117
264.957,491.666,117
264.99,491.944,117
265.023,491.944,117
265.056,491.944,117
265.089,492.222,117
265.122,492.222,117
265.155,492.5,117
265.188,492.5,117
265.221,492.777,117
265.254,492.777,117
265.287,492.777,117
265.32,493.055,117
265.353,493.055,117
265.386,493.333,117
265.419,493.333,117
265.452,493.611,117
265.485,493.611,117
265.518,493.611,117
265.551,493.888,117
265.584,493.888,117
265.617,494.166,117
265.65,494.166,117
265.683,494.166,117
265.716,494.444,117
265.749,494.444,117
265.782,494.722,117
265.815,494.722,117
265.848,494.722,117
265.881,495,117
265.914,495,117
265.947,495,117
265.98,495.277,117
266.013,495.277,117
266.046,495.277,117
266.079,495.555,117
266.112,495.555,117
266.145,495.555,117
266.178,495.833,117
266.211,495.833,117
266.244,496.111,117
266.277,496.111,117
266.31,496.388,117
266.343,496.388,117
266.376,496.666,117
266.409,496.666,117
266.442,496.666,117
266.475,496.944,117
266.508,496.944,117
266.541,497.222,117
266.574,497.222,117
266.607,497.5,117
266.64,497.5,117
266.673,497.777,117
266.706,497.777,117
266.739,498.055,117
266.772,498.055,117
266.805,498.333,117
266.838,498.333,117
266.871,498.611,117
266.904,498.611,117
266.937,498.611,117
266.97,498.888,117
267.003,498.888,117
267.036,499.166,117
267.069,499.444,117
267.102,499.444,117
267.135,499.444,117
267.168,499.722,117
267.201,499.722,116
267.234,500,116
267.267,500,116
267.3,500.277,116
267.333,500.277,116
267.366,500.277,116
267.399,500.555,116
267.432,500.555,116
267.465,500.833,116
267.498,500.833,116
267.531,501.111,116
267.564,501.111,116
267.597,501.388,116
267.63,501.388,116
267.663,501.388,116
267.696,501.666,116
267.729,501.666,116
267.762,501.944,116
267.795,501.944,116
267.828,502.222,116
267.861,502.222,116
267.894,502.5,116
267.927,502.5,116
267.96,502.777,116
267.993,502.777,116
268.026,503.055,116
268.059,503.055,116
268.092,503.055,116
268.125,503.333,116
268.158,503.333,116
268.191,503.611,116
268.224,503.611,116
268.257,503.611,116
268.29,503.888,116
268.323,503.888,116
268.356,503.888,116
268.389,504.166,116
268.422,504.166,116
268.455,504.444,116
268.488,504.444,116
268.521,504.722,116
268.554,504.722,116
268.587,505,116
268.62,505,116
268.653,505.277,116
268.686,505.277,116
268.719,505.555,116
268.752,505.555,116
268.785,505.555,116
268.818,505.833,116
268.851,505.833,116
268.884,506.111,116
268.917,506.111,116
268.95,506.388,116
268.983,506.388,116
269.016,506.666,116
269.049,506.666,116
269.082,506.944,116
269.115,506.944,116
269.148,507.222,116
269.181,507.222,116
269.214,507.5,116
269.247,507.5,116
269.28,507.777,116
269.313,507.777,116
269.346,508.055,116
269.379,508.055,116
269.412,508.333,116
269.445,508.333,116
269.478,508.611,116
269.511,508.611,116
269.544,508.888,116
269.577,508.888,116
269.61,509.166,116
269.643,509.166,116
269.676,509.444,116
269.709,509.444,116
269.742,509.722,116
269.775,509.722,116
269.808,510,116
269.841,510,116
269.874,510.277,116
269.907,510.277,116
269.94,510.555,116
269.973,510.555,116
270.006,510.555,116
270.039,510.833,116
270.072,510.833,116
270.105,511.111,116
270.138,511.111,116
270.171,511.388,116
270.204,511.388,116
270.237,511.666,116
270.27,511.666,116
270.303,511.944,116
270.336,511.944,116
270.369,512.222,116
270.402,512.222,116
270.435,512.5,116
270.468,512.5,116
270.501,512.777,116
270.534,512.777,116
270.567,513.055,116
270.6,513.055,116
270.633,513.333,116
270.666,513.333,116
270.699,513.611,116
270.732,513.611,116
270.765,513.888,116
270.798,513.888,116
270.831,514.166,116
270.864,514.166,116
270.897,514.444,116
270.93,514.444,116
270.963,514.722,116
270.996,514.722,116
271.029,515,116
271.062,515,116
271.095,515.277,116
271.128,515.277,116
271.161,515.555,116
271.194,515.555,116
271.227,515.833,116
271.26,515.833,116
271.293,516.111,116
271.326,516.111,116
271.359,516.388,116
271.392,516.388,116
271.425,516.666,116
271.458,516.666,116
271.491,516.944,116
271.524,516.944,116
271.557,517.222,116
271.59,517.222,116
271.623,517.222,116
271.656,517.5,116
271.689,517.5,116
271.722,517.777,116
271.755,517.777,116
271.788,518.055,116
271.821,518.333,116
271.854,518.333,115
271.887,518.611,115
271.92,518.611,115
271.953,518.888,115
271.986,518.888,115
272.019,519.166,115
272.052,519.166,115
272.085,519.444,115
272.118,519.444,115
272.151,519.722,115
272.184,519.722,115
272.217,520,115
272.25,520.277,115
272.283,520.277,115
272.316,520.555,115
272.349,520.555,115
272.382,520.833,115
272.415,520.833,115
272.448,521.111,115
272.481,521.111,115
272.514,521.111,115
272.547,521.388,115
272.58,521.666,115
272.613,521.666,115
272.646,521.944,115
272.679,521.944,115
272.712,522.222,115
272.745,522.5,115
272.778,522.5,115
272.811,522.777,115
272.844,522.777,115
272.877,523.055,115
272.91,523.055,115
272.943,523.333,115
272.976,523.611,115
273.009,523.611,115
273.042,523.888,115
273.075,523.888,115
273.108,524.166,115
273.141,524.166,115
273.174,524.444,115
273.207,524.444,115
273.24,524.722,115
273.273,525,115
273.306,525,115
273.339,525.277,115
273.372,525.277,115
273.405,525.555,115
273.438,525.555,115
273.471,525.833,115
273.504,526.111,115
273.537,526.111,115
273.57,526.388,115
273.603,526.388,115
273.636,526.666,115
273.669,526.666,115
273.702,526.944,115
273.735,526.944,115
273.801,527.5,115
273.834,527.5,115
273.867,527.777,115
273.9,527.777,115
273.933,528.055,115
273.966,528.055,115
273.999,528.333,115
274.032,528.333,115
274.065,528.611,115
274.131,528.888,115
274.197,529.166,115
274.263,529.722,115
274.296,529.722,115
274.362,530,115
274.395,530.277,115
274.428,530.277,115
274.461,530.555,115
274.494,530.833,115
274.527,530.833,115
274.56,530.833,115
274.593,531.111,115
274.626,531.388,115
274.659,531.388,115
274.692,531.666,115
274.725,531.666,115
274.758,531.944,115
274.791,531.944,115
274.824,532.222,115
274.857,532.222,115
274.89,532.5,115
274.923,532.777,115
274.956,532.777,115
274.989,533.055,115
275.022,533.055,115
275.055,533.333,115
275.088,533.333,115
275.121,533.611,115
275.154,533.611,115
275.187,533.888,115
275.22,533.888,115
275.253,534.166,115
275.286,534.166,115
275.319,534.444,115
275.352,534.444,115
275.385,534.722,115
275.418,535,115
275.451,535,115
275.484,535,115
275.517,535.277,115
275.55,535.555,115
275.583,535.555,115
275.616,535.833,115
275.649,535.833,115
275.682,536.111,115
275.715,536.388,114
275.748,536.388,114
275.781,536.666,114
275.814,536.944,114
275.847,536.944,114
275.88,537.222,114
275.913,537.5,114
275.946,537.5,114
275.979,537.777,114
276.012,537.777,114
276.045,538.055,114
276.078,538.055,114
276.111,538.333,114
276.144,538.611,114
276.177,538.611,114
276.21,538.888,114
276.243,539.166,114
276.276,539.166,114
276.309,539.444,114
276.342,539.722,114
276.375,539.722,114
276.408,540,114
276.441,540,114
276.474,540.277,114
276.54,540.555,114
276.573,540.833,114
276.606,541.111,114
276.639,541.111,114
276.672,541.388,114
276.705,541.388,114
276.738,541.666,114
276.771,541.666,114
276.804,541.944,114
276.87,542.222,114
276.903,542.222,114
276.936,542.5,114
276.969,542.5,114
277.002,542.777,114
277.035,543.055,114
277.068,543.055,114
277.101,543.333,114
277.134,543.611,114
277.167,543.611,114
277.2,543.888,114
277.233,544.166,114
277.266,544.166,114
277.299,544.166,114
277.332,544.444,114
277.365,544.722,114
277.398,544.722,114
277.431,545,114
277.464,545,114
277.497,545.277,114
277.53,545.555,114
277.563,545.555,114
277.596,545.833,114
277.629,546.111,114
277.662,546.111,114
277.695,546.388,114
277.728,546.666,114
277.761,546.666,114
277.794,546.944,114
277.827,546.944,114
277.86,547.222,114
277.893,547.222,114
277.926,547.5,114
277.959,547.777,114
277.992,547.777,114
278.025,548.055,114
278.058,548.055,114
278.091,548.333,114
278.124,548.611,114
278.157,548.611,114
278.19,548.888,114
278.223,549.166,114
278.256,549.166,114
278.322,549.722,114
278.355,549.722,114
278.388,550,114
278.421,550,114
278.454,550.277,114
278.487,550.555,114
278.52,550.555,114
278.553,550.833,114
278.586,551.111,114
278.619,551.111,114
278.652,551.388,114
278.685,551.388,114
278.718,551.666,114
278.751,551.944,114
278.784,551.944,114
278.817,552.222,114
278.85,552.5,114
278.883,552.5,114
278.916,552.777,114
278.949,553.055,114
278.982,553.055,114
279.015,553.333,114
279.048,553.611,113
279.081,553.611,113
279.114,553.888,113
279.147,554.166,113
279.18,554.166,113
279.213,554.444,113
279.246,554.722,113
279.279,554.722,113
279.345,555.277,113
279.378,555.277,113
279.411,555.555,113
279.444,555.555,113
279.477,555.833,113
279.51,555.833,113
279.543,556.111,113
279.576,556.388,113
279.609,556.388,113
279.642,556.666,113
279.675,556.944,113
279.708,556.944,113
279.741,557.222,113
279.774,557.5,113
279.807,557.5,113
279.84,557.777,113
279.873,558.055,113
279.906,558.055,113
279.939,558.333,113
279.972,558.611,113
280.038,558.888,113
280.071,559.166,113
280.104,559.166,113
280.137,559.444,113
280.17,559.722,113
280.203,559.722,113
280.236,560,113
280.269,560.277,113
